Learning Rate	Train Loss	Test Loss	TrainLoss Interior	TrainLoss Bndry	Trainloss Init	Trainloss Shock	
0.00100000	0.00416047	0.00000063	0.00006906	0.00000012	0.00000139	0.00000137	
0.00100000	0.00234438	0.00000028	0.00007699	0.00000054	0.00000106	0.00000094	
0.00100000	0.00286484	0.00000024	0.00007636	0.00000082	0.00000124	0.00000087	
0.00100000	0.00289007	0.00000036	0.00007352	0.00000225	0.00000232	0.00000060	
0.00100000	0.00682344	0.00000032	0.00007431	0.00000142	0.00000213	0.00000234	
0.00100000	0.00948855	0.00000199	0.00007778	0.00001010	0.00000841	0.00000348	
0.00100000	0.06572044	0.00000617	0.00011142	0.00004280	0.00003558	0.00001747	
0.00100000	0.03203726	0.00000053	0.00007731	0.00001287	0.00001266	0.00000763	
0.00100000	0.02665747	0.00000453	0.00008344	0.00001964	0.00001747	0.00000869	
0.00100000	0.04933552	0.00000092	0.00008315	0.00002672	0.00002442	0.00001729	
0.00100000	0.02479782	0.00001491	0.00007979	0.00002065	0.00001598	0.00001135	
0.00100000	0.06384476	0.00000030	0.00008721	0.00004335	0.00003384	0.00001208	
0.00100000	0.02171757	0.00000247	0.00009555	0.00001293	0.00001276	0.00001414	
0.00100000	0.02511800	0.00000142	0.00008473	0.00001632	0.00001254	0.00000209	
0.00100000	0.00628207	0.00000056	0.00008154	0.00000274	0.00000265	0.00000203	
0.00100000	0.00643466	0.00000033	0.00007807	0.00000238	0.00000262	0.00000239	
0.00100000	0.00820466	0.00000080	0.00008816	0.00000336	0.00000400	0.00000681	
0.00100000	0.03138773	0.00000046	0.00006984	0.00001004	0.00000875	0.00001170	
0.00100000	0.00839007	0.00000123	0.00007767	0.00001003	0.00000815	0.00000318	
0.00100000	0.03860337	0.00000033	0.00008040	0.00001421	0.00001275	0.00001474	
0.00100000	0.02349722	0.00000377	0.00008605	0.00000786	0.00000787	0.00001724	
0.00100000	0.05705458	0.00000044	0.00009877	0.00002366	0.00001836	0.00002022	
0.00100000	0.02960115	0.00000210	0.00009885	0.00001367	0.00001488	0.00002205	
0.00100000	0.03793128	0.00001078	0.00009391	0.00002065	0.00001443	0.00000842	
0.00100000	0.01520406	0.00000288	0.00008655	0.00001231	0.00000684	0.00000429	
0.00100000	0.01499524	0.00000052	0.00009451	0.00000905	0.00000736	0.00000597	
0.00100000	0.01241404	0.00000033	0.00007730	0.00000515	0.00000466	0.00000503	
0.00100000	0.01140188	0.00000049	0.00008810	0.00000199	0.00000245	0.00000500	
0.00100000	0.01016628	0.00000030	0.00007821	0.00000512	0.00000489	0.00000306	
0.00100000	0.00455982	0.00000039	0.00008079	0.00000074	0.00000145	0.00000190	
0.00100000	0.00520069	0.00000031	0.00007826	0.00000155	0.00000212	0.00000164	
0.00100000	0.00576110	0.00000042	0.00007972	0.00000114	0.00000172	0.00000256	
0.00100000	0.00381919	0.00000070	0.00007799	0.00000184	0.00000161	0.00000144	
0.00100000	0.00563663	0.00000036	0.00007415	0.00000245	0.00000208	0.00000267	
0.00100000	0.00665444	0.00000205	0.00007681	0.00000727	0.00000514	0.00000155	
0.00100000	0.00964668	0.00000030	0.00008353	0.00000504	0.00000475	0.00000253	
0.00100000	0.00456450	0.00000036	0.00007857	0.00000183	0.00000183	0.00000166	
0.00100000	0.00527388	0.00000079	0.00007822	0.00000213	0.00000176	0.00000246	
0.00100000	0.01091481	0.00000076	0.00007401	0.00000059	0.00000236	0.00000898	
0.00100000	0.01765927	0.00000662	0.00008800	0.00000785	0.00000613	0.00000814	
0.00100000	0.02519510	0.00000129	0.00008268	0.00001487	0.00000871	0.00001257	
0.00100000	0.01520702	0.00000226	0.00008658	0.00000281	0.00000396	0.00001055	
0.00100000	0.02042760	0.00000113	0.00007581	0.00001430	0.00001179	0.00000514	
0.00100000	0.01712429	0.00000102	0.00008414	0.00000323	0.00000473	0.00001202	
0.00100000	0.01902905	0.00000189	0.00007748	0.00001673	0.00001151	0.00000582	
0.00100000	0.02046740	0.00000047	0.00007527	0.00001095	0.00000811	0.00000590	
0.00100000	0.01616847	0.00000128	0.00007728	0.00000588	0.00000560	0.00000717	
0.00100000	0.01613203	0.00000685	0.00006669	0.00001210	0.00001047	0.00000604	
0.00100000	0.02245612	0.00000080	0.00008309	0.00001633	0.00001259	0.00000357	
0.00100000	0.00561776	0.00000053	0.00007398	0.00000428	0.00000373	0.00000097	
0.00100000	0.00848914	0.00000045	0.00008446	0.00000353	0.00000331	0.00000227	
0.00100000	0.00218782	0.00000026	0.00007429	0.00000032	0.00000124	0.00000049	
0.00100000	0.00259027	0.00000039	0.00007522	0.00000101	0.00000155	0.00000047	
0.00100000	0.00463461	0.00000139	0.00007558	0.00000304	0.00000298	0.00000138	
0.00100000	0.00484066	0.00000080	0.00007430	0.00000293	0.00000266	0.00000026	
0.00100000	0.00573480	0.00000059	0.00007771	0.00000474	0.00000448	0.00000264	
0.00100000	0.01262332	0.00000039	0.00007531	0.00000753	0.00000602	0.00000254	
0.00100000	0.00603839	0.00000054	0.00008167	0.00000122	0.00000192	0.00000243	
0.00100000	0.02028423	0.00000245	0.00007615	0.00001177	0.00001016	0.00000588	
0.00100000	0.01104078	0.00000132	0.00007182	0.00000554	0.00000491	0.00000267	
0.00100000	0.00654843	0.00000218	0.00007733	0.00000446	0.00000454	0.00000294	
0.00100000	0.02939726	0.00000205	0.00008194	0.00002964	0.00002262	0.00000651	
0.00100000	0.04329216	0.00000149	0.00009691	0.00002372	0.00001999	0.00001070	
0.00100000	0.00854830	0.00000051	0.00007716	0.00000516	0.00000420	0.00000168	
0.00100000	0.00896009	0.00000070	0.00007453	0.00000841	0.00000655	0.00000201	
0.00100000	0.02000608	0.00000217	0.00008684	0.00001560	0.00001255	0.00000543	
0.00100000	0.02433008	0.00000035	0.00008063	0.00001247	0.00001174	0.00000685	
0.00100000	0.00796917	0.00000050	0.00007347	0.00000152	0.00000259	0.00000248	
0.00100000	0.00465444	0.00000052	0.00007182	0.00000430	0.00000392	0.00000128	
0.00100000	0.00632296	0.00000025	0.00007443	0.00000300	0.00000307	0.00000104	
0.00100000	0.00180232	0.00000036	0.00007231	0.00000039	0.00000095	0.00000034	
0.00100000	0.00306646	0.00000063	0.00007191	0.00000042	0.00000119	0.00000121	
0.00100000	0.00296303	0.00000020	0.00007135	0.00000087	0.00000145	0.00000094	
0.00100000	0.00497854	0.00000065	0.00008253	0.00000022	0.00000129	0.00000313	
0.00100000	0.01685956	0.00000216	0.00007652	0.00000875	0.00000710	0.00000545	
0.00100000	0.01542006	0.00000426	0.00007605	0.00001337	0.00001080	0.00000570	
0.00100000	0.03601571	0.00000099	0.00008835	0.00002765	0.00002152	0.00000626	
0.00100000	0.01904969	0.00000307	0.00007301	0.00001271	0.00001046	0.00000486	
0.00100000	0.04136688	0.00000491	0.00007885	0.00003292	0.00002661	0.00001109	
0.00100000	0.03755302	0.00000271	0.00008159	0.00003005	0.00002328	0.00000714	
0.00100000	0.05834982	0.00000201	0.00008214	0.00004322	0.00003461	0.00001674	
0.00100000	0.02337283	0.00000338	0.00008668	0.00001355	0.00001103	0.00000335	
0.00100000	0.00706900	0.00000061	0.00007313	0.00000326	0.00000283	0.00000332	
0.00100000	0.00685038	0.00000042	0.00008022	0.00000127	0.00000239	0.00000434	
0.00100000	0.00646569	0.00000031	0.00007763	0.00000249	0.00000219	0.00000227	
0.00100000	0.00727748	0.00000115	0.00006816	0.00000355	0.00000266	0.00000278	
0.00100000	0.00953074	0.00000109	0.00007229	0.00000949	0.00000724	0.00000259	
0.00100000	0.01526736	0.00000111	0.00008163	0.00000405	0.00000459	0.00000625	
0.00100000	0.00420642	0.00000139	0.00007665	0.00000191	0.00000176	0.00000143	
0.00100000	0.00351587	0.00000054	0.00006961	0.00000187	0.00000186	0.00000115	
0.00100000	0.01391439	0.00000512	0.00008343	0.00001453	0.00001188	0.00000484	
0.00100000	0.08734351	0.00000788	0.00011423	0.00005498	0.00004492	0.00002212	
0.00100000	0.01457180	0.00000103	0.00007375	0.00001397	0.00000948	0.00000228	
0.00100000	0.04596550	0.00000402	0.00009684	0.00002600	0.00002316	0.00001576	
0.00100000	0.02136961	0.00000652	0.00007732	0.00001501	0.00001061	0.00000449	
0.00100000	0.06618139	0.00001126	0.00008641	0.00004332	0.00003955	0.00003305	
0.00100000	0.06778160	0.00001928	0.00009444	0.00006882	0.00004423	0.00001544	
0.00100000	0.08553996	0.00000408	0.00007924	0.00004491	0.00003637	0.00001879	
0.00100000	0.05563677	0.00000261	0.00009025	0.00001828	0.00001694	0.00001671	
0.00100000	0.00880307	0.00000045	0.00008103	0.00000532	0.00000459	0.00000281	
0.00100000	0.00714014	0.00000035	0.00007425	0.00000149	0.00000189	0.00000268	
0.00100000	0.00772533	0.00000030	0.00007814	0.00000716	0.00000585	0.00000141	
0.00100000	0.00819056	0.00000086	0.00006904	0.00000245	0.00000321	0.00000450	
0.00100000	0.01017296	0.00000192	0.00008335	0.00000636	0.00000536	0.00000157	
0.00100000	0.00497238	0.00000148	0.00007964	0.00000348	0.00000278	0.00000146	
0.00100000	0.00987403	0.00000034	0.00007705	0.00000459	0.00000428	0.00000426	
0.00100000	0.00869084	0.00000059	0.00008194	0.00000370	0.00000359	0.00000511	
0.00100000	0.02637592	0.00000102	0.00008155	0.00000594	0.00000601	0.00001111	
0.00100000	0.01332251	0.00000099	0.00007940	0.00001243	0.00000842	0.00000224	
0.00100000	0.01196261	0.00000031	0.00008033	0.00000427	0.00000504	0.00000589	
0.00100000	0.00725461	0.00000050	0.00007530	0.00000207	0.00000259	0.00000261	
0.00100000	0.00338456	0.00000118	0.00007403	0.00000165	0.00000189	0.00000088	
0.00100000	0.00380344	0.00000039	0.00007256	0.00000153	0.00000197	0.00000169	
0.00100000	0.00326087	0.00000043	0.00007762	0.00000197	0.00000232	0.00000114	
0.00100000	0.00523964	0.00000059	0.00007822	0.00000188	0.00000228	0.00000156	
0.00100000	0.00799165	0.00000053	0.00007219	0.00000166	0.00000235	0.00000325	
0.00100000	0.00714479	0.00000038	0.00007314	0.00000561	0.00000448	0.00000200	
0.00100000	0.00504638	0.00000036	0.00008114	0.00000107	0.00000181	0.00000356	
0.00100000	0.00777717	0.00000297	0.00007566	0.00000349	0.00000308	0.00000338	
0.00100000	0.01151943	0.00000120	0.00007050	0.00000924	0.00000511	0.00000482	
0.00100000	0.01568882	0.00000255	0.00007345	0.00000906	0.00000793	0.00000772	
0.00100000	0.01146858	0.00000306	0.00007094	0.00000873	0.00000704	0.00000277	
0.00100000	0.05474313	0.00000528	0.00010516	0.00004073	0.00003579	0.00002636	
0.00100000	0.03945849	0.00001106	0.00008070	0.00003475	0.00002162	0.00000298	
0.00100000	0.03440535	0.00000033	0.00010081	0.00001871	0.00001473	0.00001275	
0.00100000	0.01395860	0.00000405	0.00007270	0.00000663	0.00000753	0.00000630	
0.00100000	0.00862209	0.00000082	0.00007943	0.00000903	0.00000590	0.00000084	
0.00100000	0.00974486	0.00000078	0.00007720	0.00000400	0.00000407	0.00000286	
0.00100000	0.00697400	0.00000047	0.00007691	0.00000177	0.00000228	0.00000314	
0.00100000	0.00368667	0.00000110	0.00007078	0.00000134	0.00000169	0.00000129	
0.00100000	0.00427051	0.00000048	0.00007482	0.00000379	0.00000295	0.00000092	
0.00100000	0.01131746	0.00000122	0.00008349	0.00000628	0.00000593	0.00000435	
0.00100000	0.01844809	0.00000033	0.00006855	0.00001249	0.00001016	0.00000297	
0.00100000	0.00386632	0.00000143	0.00007017	0.00000257	0.00000287	0.00000114	
0.00100000	0.01839007	0.00000080	0.00007851	0.00001268	0.00001060	0.00000450	
0.00100000	0.00572038	0.00000094	0.00007543	0.00000299	0.00000307	0.00000187	
0.00100000	0.02099177	0.00000027	0.00007195	0.00000816	0.00000785	0.00000567	
0.00100000	0.00475428	0.00000029	0.00007124	0.00000361	0.00000335	0.00000133	
0.00100000	0.00502315	0.00000035	0.00007083	0.00000120	0.00000190	0.00000268	
0.00100000	0.00909398	0.00000178	0.00007698	0.00000441	0.00000358	0.00000310	
0.00100000	0.01173517	0.00000088	0.00007870	0.00000262	0.00000354	0.00000749	
0.00100000	0.01484570	0.00000199	0.00007369	0.00001082	0.00000820	0.00000177	
0.00100000	0.01539325	0.00000227	0.00007664	0.00001528	0.00001264	0.00000551	
0.00100000	0.01720665	0.00000036	0.00008103	0.00000821	0.00000710	0.00000308	
0.00100000	0.00409548	0.00000209	0.00007139	0.00000244	0.00000242	0.00000049	
0.00100000	0.01478677	0.00000170	0.00007585	0.00001148	0.00000976	0.00000363	
0.00100000	0.02207453	0.00000400	0.00007930	0.00001538	0.00001312	0.00000620	
0.00100000	0.03231364	0.00000202	0.00008043	0.00002094	0.00001727	0.00000897	
0.00100000	0.01326562	0.00000050	0.00007898	0.00000340	0.00000407	0.00000438	
0.00100000	0.01029166	0.00000025	0.00006647	0.00000369	0.00000437	0.00000415	
0.00100000	0.00946736	0.00000230	0.00007121	0.00000262	0.00000433	0.00000628	
0.00100000	0.01343084	0.00000225	0.00007953	0.00000957	0.00000716	0.00000408	
0.00100000	0.02166141	0.00000366	0.00008282	0.00000504	0.00000585	0.00001065	
0.00100000	0.02311949	0.00000057	0.00006782	0.00001619	0.00001093	0.00000743	
0.00100000	0.01576635	0.00000071	0.00007591	0.00000414	0.00000450	0.00000822	
0.00100000	0.06473093	0.00000876	0.00009285	0.00004741	0.00003676	0.00001796	
0.00100000	0.03019150	0.00000186	0.00007532	0.00002062	0.00001520	0.00000762	
0.00100000	0.09170879	0.00000412	0.00010161	0.00005185	0.00004338	0.00002534	
0.00100000	0.01461897	0.00000180	0.00008682	0.00001785	0.00001175	0.00000303	
0.00100000	0.04575213	0.00000161	0.00007454	0.00002513	0.00001952	0.00000916	
0.00100000	0.01857907	0.00000055	0.00007923	0.00001915	0.00001463	0.00000546	
0.00100000	0.01850183	0.00000108	0.00008059	0.00000349	0.00000531	0.00001114	
0.00100000	0.01545796	0.00000407	0.00006939	0.00001182	0.00000800	0.00000215	
0.00100000	0.02495556	0.00000125	0.00008769	0.00001494	0.00001313	0.00001165	
0.00100000	0.01304656	0.00000396	0.00007253	0.00000932	0.00000785	0.00000394	
0.00100000	0.00979536	0.00000090	0.00007893	0.00001105	0.00000725	0.00000130	
0.00100000	0.02076811	0.00000117	0.00007325	0.00000539	0.00000695	0.00001123	
0.00100000	0.04513863	0.00000072	0.00007558	0.00002712	0.00002197	0.00000931	
0.00100000	0.01614491	0.00000073	0.00008673	0.00000865	0.00000942	0.00001091	
0.00100000	0.01598220	0.00000264	0.00007374	0.00000756	0.00000724	0.00000631	
0.00100000	0.01231195	0.00000102	0.00008024	0.00000908	0.00000669	0.00000061	
0.00100000	0.01107412	0.00000052	0.00007787	0.00000572	0.00000535	0.00000345	
0.00100000	0.00795091	0.00000251	0.00007682	0.00000589	0.00000525	0.00000255	
0.00100000	0.01523998	0.00000080	0.00007337	0.00000790	0.00000680	0.00000315	
0.00100000	0.00531245	0.00000106	0.00007601	0.00000421	0.00000388	0.00000175	
0.00100000	0.01050987	0.00000055	0.00007184	0.00000462	0.00000446	0.00000204	
0.00100000	0.02253199	0.00000121	0.00006821	0.00001893	0.00001477	0.00000518	
0.00100000	0.01231039	0.00000130	0.00006957	0.00001714	0.00001234	0.00000385	
0.00100000	0.02381049	0.00000363	0.00007441	0.00001148	0.00001062	0.00000885	
0.00100000	0.03117738	0.00000110	0.00007480	0.00002411	0.00001742	0.00000470	
0.00100000	0.00979351	0.00000059	0.00006677	0.00000122	0.00000222	0.00000387	
0.00100000	0.00456114	0.00000036	0.00007299	0.00000231	0.00000241	0.00000189	
0.00100000	0.00448793	0.00000029	0.00006682	0.00000100	0.00000191	0.00000267	
0.00100000	0.00730197	0.00000103	0.00006918	0.00000149	0.00000180	0.00000324	
0.00100000	0.00413630	0.00000027	0.00007089	0.00000372	0.00000229	0.00000071	
0.00100000	0.00328462	0.00000043	0.00007083	0.00000102	0.00000117	0.00000119	
0.00100000	0.00422838	0.00000033	0.00007075	0.00000105	0.00000147	0.00000167	
0.00100000	0.00210639	0.00000032	0.00006627	0.00000036	0.00000096	0.00000047	
0.00100000	0.00397085	0.00000136	0.00007210	0.00000396	0.00000380	0.00000120	
0.00100000	0.00703840	0.00000029	0.00007113	0.00000368	0.00000329	0.00000092	
0.00100000	0.00630253	0.00000058	0.00007425	0.00000462	0.00000418	0.00000199	
0.00100000	0.00697233	0.00000077	0.00006509	0.00000191	0.00000258	0.00000150	
0.00100000	0.00254617	0.00000021	0.00007215	0.00000141	0.00000164	0.00000033	
0.00100000	0.00195228	0.00000038	0.00007006	0.00000010	0.00000075	0.00000087	
0.00100000	0.00303005	0.00000049	0.00006693	0.00000173	0.00000187	0.00000109	
0.00100000	0.00322849	0.00000052	0.00006882	0.00000189	0.00000185	0.00000090	
0.00100000	0.00929679	0.00000086	0.00006722	0.00000371	0.00000353	0.00000298	
0.00100000	0.00613447	0.00000227	0.00006815	0.00000349	0.00000359	0.00000343	
0.00100000	0.01095578	0.00000027	0.00006968	0.00000531	0.00000437	0.00000298	
0.00100000	0.00657754	0.00000058	0.00006800	0.00000194	0.00000264	0.00000391	
0.00100000	0.00839842	0.00000045	0.00006279	0.00000218	0.00000314	0.00000582	
0.00100000	0.00445496	0.00000245	0.00006815	0.00000313	0.00000287	0.00000078	
0.00100000	0.00993800	0.00000095	0.00007140	0.00000868	0.00000646	0.00000152	
0.00100000	0.00593395	0.00000029	0.00006750	0.00000174	0.00000210	0.00000149	
0.00100000	0.00493966	0.00000025	0.00006826	0.00000016	0.00000141	0.00000415	
0.00100000	0.00500331	0.00000564	0.00006924	0.00000272	0.00000272	0.00000206	
0.00100000	0.04344326	0.00000287	0.00006083	0.00004142	0.00003216	0.00001317	
0.00100000	0.03215415	0.00000393	0.00007530	0.00001685	0.00001398	0.00000515	
0.00100000	0.01643613	0.00000228	0.00007597	0.00000746	0.00000563	0.00000702	
0.00100000	0.01819555	0.00000387	0.00006453	0.00001019	0.00000954	0.00001042	
0.00100000	0.01222461	0.00000305	0.00006411	0.00000965	0.00000725	0.00000191	
0.00100000	0.01943718	0.00000111	0.00006612	0.00001013	0.00000891	0.00000556	
0.00100000	0.00556134	0.00000111	0.00007056	0.00000578	0.00000489	0.00000163	
0.00100000	0.01852298	0.00000024	0.00006883	0.00000792	0.00000735	0.00000488	
0.00100000	0.00335672	0.00000148	0.00006593	0.00000332	0.00000295	0.00000087	
0.00100000	0.03946293	0.00000637	0.00008607	0.00002844	0.00002583	0.00002020	
0.00100000	0.09376732	0.00000111	0.00008418	0.00005463	0.00004474	0.00002204	
0.00100000	0.00704936	0.00000105	0.00007794	0.00000369	0.00000361	0.00000099	
0.00100000	0.00452419	0.00000034	0.00006927	0.00000191	0.00000204	0.00000104	
0.00100000	0.00377304	0.00000037	0.00007085	0.00000176	0.00000209	0.00000092	
0.00100000	0.00340839	0.00000054	0.00006640	0.00000076	0.00000163	0.00000213	
0.00100000	0.00465130	0.00000050	0.00007087	0.00000248	0.00000238	0.00000055	
0.00100000	0.00769460	0.00000038	0.00006752	0.00000630	0.00000522	0.00000130	
0.00100000	0.00522321	0.00000047	0.00006527	0.00000252	0.00000260	0.00000278	
0.00100000	0.00465410	0.00000147	0.00006565	0.00000267	0.00000224	0.00000092	
0.00100000	0.00377011	0.00000023	0.00006445	0.00000149	0.00000163	0.00000158	
0.00100000	0.00233093	0.00000022	0.00007078	0.00000034	0.00000092	0.00000093	
0.00100000	0.00177007	0.00000026	0.00006260	0.00000031	0.00000103	0.00000037	
0.00100000	0.00239955	0.00000022	0.00006855	0.00000046	0.00000094	0.00000064	
0.00100000	0.00453603	0.00000051	0.00006332	0.00000175	0.00000217	0.00000151	
0.00100000	0.00299671	0.00000043	0.00006359	0.00000107	0.00000160	0.00000156	
0.00100000	0.01491220	0.00000280	0.00006810	0.00001279	0.00001065	0.00000626	
0.00100000	0.11269245	0.00001226	0.00009740	0.00008410	0.00007158	0.00003699	
0.00100000	0.06877077	0.00000183	0.00007658	0.00004056	0.00003002	0.00000930	
0.00100000	0.05329736	0.00000346	0.00009068	0.00004356	0.00003764	0.00001628	
0.00100000	0.02471516	0.00000604	0.00008428	0.00002373	0.00001752	0.00000372	
0.00100000	0.07550389	0.00000040	0.00009607	0.00003557	0.00003226	0.00002209	
0.00100000	0.02247369	0.00000669	0.00007196	0.00001583	0.00001433	0.00000881	
0.00100000	0.01312878	0.00000104	0.00010148	0.00001165	0.00000778	0.00000319	
0.00100000	0.01933624	0.00000034	0.00007451	0.00000373	0.00000462	0.00000798	
0.00100000	0.01294486	0.00000055	0.00007717	0.00000260	0.00000330	0.00000558	
0.00100000	0.00652853	0.00000131	0.00007165	0.00000343	0.00000335	0.00000355	
0.00100000	0.00682649	0.00000306	0.00007075	0.00000343	0.00000265	0.00000250	
0.00100000	0.00577374	0.00000048	0.00007316	0.00000402	0.00000311	0.00000135	
0.00100000	0.00311868	0.00000042	0.00006499	0.00000097	0.00000162	0.00000133	
0.00100000	0.00792186	0.00000031	0.00006501	0.00000542	0.00000497	0.00000156	
0.00100000	0.00647887	0.00000353	0.00007838	0.00000676	0.00000559	0.00000279	
0.00100000	0.03406280	0.00000093	0.00006691	0.00002051	0.00001739	0.00000748	
0.00100000	0.00848174	0.00000474	0.00007509	0.00001020	0.00000840	0.00000303	
0.00100000	0.03168199	0.00000085	0.00007732	0.00002018	0.00001595	0.00000681	
0.00100000	0.01010923	0.00000389	0.00006007	0.00000347	0.00000403	0.00000487	
0.00100000	0.03763155	0.00000334	0.00007108	0.00001951	0.00001538	0.00001809	
0.00100000	0.01692285	0.00000131	0.00006744	0.00001182	0.00000835	0.00000628	
0.00100000	0.02129683	0.00000047	0.00008424	0.00000454	0.00000444	0.00000979	
0.00100000	0.00769505	0.00000037	0.00007544	0.00000326	0.00000312	0.00000292	
0.00100000	0.00493990	0.00000183	0.00007068	0.00000158	0.00000155	0.00000216	
0.00100000	0.00343646	0.00000048	0.00006450	0.00000237	0.00000192	0.00000111	
0.00100000	0.01002854	0.00000053	0.00006916	0.00000119	0.00000244	0.00000964	
0.00100000	0.02906888	0.00000064	0.00007260	0.00002460	0.00001809	0.00000789	
0.00100000	0.02006563	0.00000189	0.00006836	0.00000805	0.00000822	0.00001291	
0.00100000	0.05500138	0.00000029	0.00008013	0.00003190	0.00002522	0.00001031	
0.00100000	0.01487121	0.00000188	0.00007329	0.00001059	0.00000983	0.00000989	
0.00100000	0.04407662	0.00000052	0.00007324	0.00002292	0.00001851	0.00000881	
0.00100000	0.01485259	0.00000080	0.00007383	0.00001270	0.00001048	0.00000629	
0.00100000	0.00994673	0.00000276	0.00006327	0.00000636	0.00000562	0.00000396	
0.00100000	0.00733988	0.00000219	0.00006732	0.00000709	0.00000532	0.00000164	
0.00100000	0.01063512	0.00000034	0.00007508	0.00000427	0.00000388	0.00000468	
0.00100000	0.00451315	0.00000187	0.00006827	0.00000175	0.00000173	0.00000208	
0.00100000	0.00764751	0.00000040	0.00007085	0.00000377	0.00000322	0.00000246	
0.00100000	0.01838565	0.00000171	0.00007828	0.00000266	0.00000442	0.00001307	
0.00100000	0.01192116	0.00000569	0.00006897	0.00000585	0.00000409	0.00000515	
0.00100000	0.02217517	0.00000028	0.00007708	0.00000681	0.00000489	0.00001156	
0.00100000	0.00813469	0.00000104	0.00007144	0.00000617	0.00000504	0.00000310	
0.00100000	0.01519222	0.00000030	0.00007432	0.00000994	0.00000784	0.00000228	
0.00100000	0.00476781	0.00000088	0.00006866	0.00000325	0.00000261	0.00000102	
0.00100000	0.00531951	0.00000064	0.00006510	0.00000397	0.00000336	0.00000074	
0.00100000	0.01435136	0.00000156	0.00007997	0.00001174	0.00001039	0.00000459	
0.00100000	0.01411974	0.00000058	0.00006267	0.00000682	0.00000614	0.00000257	
0.00100000	0.01811784	0.00000165	0.00006894	0.00000647	0.00000755	0.00001088	
0.00100000	0.02013299	0.00000044	0.00007848	0.00001092	0.00000982	0.00000676	
0.00100000	0.00951120	0.00000062	0.00007134	0.00000184	0.00000290	0.00000502	
0.00100000	0.00879166	0.00000044	0.00006611	0.00000271	0.00000312	0.00000233	
0.00100000	0.00402811	0.00000049	0.00006877	0.00000123	0.00000165	0.00000131	
0.00100000	0.00631581	0.00000039	0.00006749	0.00000353	0.00000332	0.00000088	
0.00100000	0.00335821	0.00000021	0.00006781	0.00000117	0.00000159	0.00000193	
0.00100000	0.00373835	0.00000057	0.00006989	0.00000047	0.00000136	0.00000167	
0.00100000	0.00755941	0.00000047	0.00006969	0.00000282	0.00000343	0.00000455	
0.00100000	0.00858212	0.00000266	0.00006687	0.00000574	0.00000436	0.00000206	
0.00100000	0.01271020	0.00000354	0.00007018	0.00001033	0.00000785	0.00000610	
0.00100000	0.03009796	0.00000148	0.00007055	0.00002531	0.00001883	0.00000464	
0.00100000	0.01254818	0.00000043	0.00006518	0.00000416	0.00000417	0.00000381	
0.00100000	0.01969442	0.00000672	0.00006592	0.00000386	0.00000465	0.00001461	
0.00100000	0.02246275	0.00001132	0.00008043	0.00000893	0.00000626	0.00001227	
0.00100000	0.01712088	0.00000050	0.00008118	0.00001262	0.00000584	0.00000827	
0.00100000	0.03291951	0.00000101	0.00007526	0.00000302	0.00000521	0.00002083	
0.00100000	0.02285449	0.00000769	0.00008172	0.00001000	0.00000496	0.00000998	
0.00100000	0.00803134	0.00000102	0.00007337	0.00000662	0.00000301	0.00000386	
0.00100000	0.01499837	0.00000092	0.00007319	0.00001034	0.00000818	0.00000492	
0.00100000	0.00938813	0.00000108	0.00007025	0.00000450	0.00000392	0.00000343	
0.00100000	0.01149907	0.00000539	0.00008697	0.00001003	0.00000864	0.00000706	
0.00100000	0.05578827	0.00000209	0.00007621	0.00005178	0.00003872	0.00000998	
0.00100000	0.03175327	0.00000027	0.00006852	0.00001533	0.00001348	0.00000513	
0.00100000	0.00733018	0.00000143	0.00006995	0.00000675	0.00000601	0.00000212	
0.00100000	0.01637209	0.00000096	0.00006274	0.00001149	0.00000924	0.00000236	
0.00100000	0.00526083	0.00000154	0.00006410	0.00000360	0.00000340	0.00000177	
0.00100000	0.00446885	0.00000027	0.00006696	0.00000229	0.00000234	0.00000114	
0.00100000	0.00432709	0.00000079	0.00006512	0.00000160	0.00000225	0.00000229	
0.00100000	0.00514496	0.00000071	0.00006612	0.00000317	0.00000270	0.00000076	
0.00100000	0.00283334	0.00000029	0.00006313	0.00000091	0.00000133	0.00000078	
0.00100000	0.01255698	0.00000142	0.00007036	0.00000853	0.00000745	0.00000361	
0.00100000	0.00885563	0.00000025	0.00007011	0.00000375	0.00000377	0.00000178	
0.00100000	0.00978525	0.00000204	0.00006604	0.00000676	0.00000621	0.00000434	
0.00100000	0.00987048	0.00000254	0.00006533	0.00000619	0.00000508	0.00000195	
0.00100000	0.02164108	0.00000731	0.00008350	0.00001470	0.00001418	0.00001367	
0.00100000	0.05913661	0.00000154	0.00007143	0.00004608	0.00003451	0.00001465	
0.00100000	0.02209511	0.00000170	0.00006884	0.00000989	0.00000754	0.00000714	
0.00100000	0.01716726	0.00000277	0.00008019	0.00001705	0.00001366	0.00000781	
0.00100000	0.07085903	0.00000168	0.00009246	0.00003996	0.00003201	0.00001789	
0.00100000	0.01336349	0.00000161	0.00008123	0.00000519	0.00000527	0.00000675	
0.00100000	0.01385908	0.00000266	0.00007746	0.00000602	0.00000538	0.00000465	
0.00100000	0.05198486	0.00000177	0.00007384	0.00004088	0.00003149	0.00001054	
0.00100000	0.01247020	0.00000181	0.00007677	0.00001060	0.00000891	0.00000570	
0.00100000	0.01820002	0.00000187	0.00006346	0.00000970	0.00000814	0.00000253	
0.00100000	0.01092979	0.00000029	0.00007141	0.00000610	0.00000551	0.00000347	
